Item ID,Created Time,Last Modified Time,Item Name,Item Name(Secondary Language),Sales Description,Selling Price,Sales Account,Is Returnable Item,Brand,Manufacturer,Package Weight,Package Length,Package Width,Package Height,Dimension Unit,Weight Unit,Is Receivable Service,Tax Name,Tax Percentage,Tax Type,Taxable,Exemption Reason,Product Type,Source,Reference ID,Last Sync Time,Status,Unit,Unit Name,Default Sales Unit Name,Default Sales Unit Symbol,Default Purchase Unit Name,Default Purchase Unit Symbol,SKU,UPC,EAN,ISBN,Part Number,Purchase Price,Purchase Account,Purchase Description,Inventory Account,Inventory Valuation Method,Reorder Level,Preferred Vendor,Warehouse Name,Opening Stock,Opening Stock Value,Stock On Hand,Is Combo Product,Enable Bin Tracking,Item Type,Sellable,Purchasable,Track Inventory,CF.CATEGORY
9465000000064346,2024-07-31 16:40:40,2025-07-23 09:33:45,AL SAWSAN VINE LEAVES STUFFED 24X400GM,,,SAR 156.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C24P,C24P,C24P,C24P,C24P,C24P,,,,,,SAR 133.33,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,1.0000,false,false,Inventory,true,true,true,
9465000000064361,2024-07-31 16:40:40,2025-06-07 12:17:40,ALBSMAH CREAMY BASMATI RICE 40KG,,,SAR 200.00,Sales,true,,,0,0,0,0,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 190.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,
9465000000064376,2024-07-31 16:40:40,2025-07-30 17:00:29,AGM TAPIOCA POWDER 20X500GM,,,SAR 60.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C20P,C20P,C20P,C20P,C20P,C20P,,,,,,SAR 54.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-1.0000,false,false,Inventory,true,true,true,
9465000000064391,2024-07-31 16:40:40,2025-07-31 04:18:19,ALOHA CHICKEN STOCK CUBE 12X24X20GM,,,SAR 106.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C12P,C12P,C12P,C12P,C12P,C12P,,,,,,SAR 91.67,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,1.1200,false,false,Inventory,true,true,true,NON FLPN
9465000000064406,2024-07-31 16:40:40,2025-07-31 04:01:09,ALOHA PREMIUM JASMINE RICE 8X5KG*,,,SAR 180.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,BAG(8),BAG(8),BAG(8),BAG(8),BAG(8),BAG(8),,,,,,SAR 163.79,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-13.0000,false,false,Inventory,true,true,true,
9465000000064421,2024-07-31 16:40:40,2025-06-29 16:12:33,AMEENA PREMIUM STEAM RICE 1121 (XXXL) 30Kg,,,SAR 230.00,Sales,true,,,0,0,0,0,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 147.82,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,70,false,false,Inventory,true,true,true,
9465000000064436,2024-07-31 16:40:40,2025-07-31 04:01:08,ANAS JASMINE RICE THAI 8PSCX5KG,,,SAR 187.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C8P,C8P,C8P,C8P,C8P,C8P,,,,,,SAR 175.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-12.5000,false,false,Inventory,true,true,true,
9465000000064451,2024-07-31 16:40:40,2025-07-09 12:34:00,ANCHOR MILK POWDER 6X2.25KG,,,SAR 317.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C6P,C6P,C6P,C6P,C6P,C6P,,,,,,SAR 318.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,3.8330,false,false,Inventory,true,true,true,NON FLPN
9465000000064466,2024-07-31 16:40:41,2025-06-24 12:52:29,ARGENTINA BEEF LOAF 48X170GM,,,SAR 237.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C48P,C48P,C48P,C48P,C48P,C48P,,,,,,SAR 215.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0049,false,false,Inventory,true,true,true,
9465000000064481,2024-07-31 16:40:41,2025-06-23 12:30:05,ARGENTINA BEEF LOAF 48X250GM,,,SAR 293.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C48P,C48P,C48P,C48P,C48P,C48P,,,,,,SAR 255.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000064496,2024-07-31 16:40:41,2025-07-31 16:25:35,ARGENTINA CHICKEN LUNCHEONMEAT 24X200GM,أرجنتينا لحم غداء دجاج 24×200 جم,,SAR 94.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C24P,C24P,C24P,C24P,C24P,C24P,,,,,,SAR 85.50,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,3.4600,false,false,Inventory,true,true,true,
9465000000064511,2024-07-31 16:40:41,2025-07-31 04:01:08,ARGENTINA CHICKEN VIENNA SAUSAGE 24X200GM,أرجنتينا سجق دجاج فيينا 24×200 جم,,SAR 121.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C24P,C24P,C24P,C24P,C24P,C24P,,,,,,SAR 95.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,3.3449,false,false,Inventory,true,true,true,
9465000000064526,2024-07-31 16:40:41,2025-07-31 04:01:08,ARGENTINA CORNED BEEF 24X200GM,أرجنتينا لحم بقر معلب 24×200 جم,,SAR 130.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C24P,C24P,C24P,C24P,C24P,C24P,,,,,,SAR 119.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,2.6480,false,false,Inventory,true,true,true,
9465000000064541,2024-07-31 16:40:41,2024-07-31 16:50:44,ASSORTED JELLY 6X100X15gm/هلام متنوع,,,SAR 58.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C6P,C6P,C6P,C6P,C6P,C6P,,,,,,SAR 46.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000064556,2024-07-31 16:40:41,2024-07-31 16:50:44,ASTOR WAFER CHOCOLATE BOX 20PCSX150GM/صندوق أستور ويفر الشوكولاتة,,,SAR 132.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C20P,C20P,C20P,C20P,C20P,C20P,,,,,,SAR 110.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000064571,2024-07-31 16:40:41,2024-07-31 16:50:44,ASTOR WAFER CHOCOLATE CANE 6PCSX330GM/أستور ويفر شوكولاتة كين,,,SAR 83.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C6P,C6P,C6P,C6P,C6P,C6P,,,,,,SAR 69.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000064586,2024-07-31 16:40:41,2024-07-31 16:50:44,B&B CANDY 12X30X20GM/حلوى بي آند بي,,,SAR 238.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C12P,C12P,C12P,C12P,C12P,C12P,,,,,,SAR 190.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000064601,2024-07-31 16:40:41,2025-06-23 12:30:05,BABY TROLLEY CANDY TOY 12X12,,,SAR 630.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C12P,C12P,C12P,C12P,C12P,C12P,,,,,,SAR 504.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0800,false,false,Inventory,true,true,true,
9465000000064616,2024-07-31 16:40:42,2024-07-31 16:50:45,BACKING POWDER 72X100GM,,,SAR 63.00,Sales,true,,,0,0,0,0,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 58.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,
9465000000064631,2024-07-31 16:40:42,2024-07-31 16:50:45,BAGOONG BALAYAN 24X350GM,,,SAR 275.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C24P,C24P,C24P,C24P,C24P,C24P,,,,,,SAR 220.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000064646,2024-07-31 16:40:42,2025-06-23 12:30:05,BAGOONG GUISADO 24X350GM,,,SAR 365.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C24P,C24P,C24P,C24P,C24P,C24P,,,,,,SAR 335.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000064661,2024-07-31 16:40:42,2025-06-23 12:30:05,BAHAGHARI BANANA CHIPS 50X100GM,,,SAR 275.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C50P,C50P,C50P,C50P,C50P,C50P,,,,,,SAR 265.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000064676,2024-07-31 16:40:42,2025-06-23 12:30:05,BAHJAH CORN OIL 1X18,,,SAR 132.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C18P,C18P,C18P,C18P,C18P,C18P,,,,,,SAR 120.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000064691,2024-07-31 16:40:42,2024-07-31 16:50:45,BAI FU NOODLES 20BAGS X 300G,,,SAR 107.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C20P,C20P,C20P,C20P,C20P,C20P,,,,,,SAR 97.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000064706,2024-07-31 16:40:42,2025-06-29 09:52:48,BAKING POWDER 6X12X100GM باكينج بودر *,,,SAR 67.82,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C6P,C6P,C6P,C6P,C6P,C6P,,,,,,SAR 60.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-0.3340,false,false,Inventory,true,true,true,
9465000000064721,2024-07-31 16:40:42,2025-06-23 12:30:05,BALOON TOY CANDY 24X24X3GM/حلوى لعبة البالون,,,SAR 210.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C24P,C24P,C24P,C24P,C24P,C24P,,,,,,SAR 167.98,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000064736,2024-07-31 16:40:42,2024-07-31 16:50:46,BARAKA CANDY 12X850GM,,,SAR 194.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C12P,C12P,C12P,C12P,C12P,C12P,,,,,,SAR 155.50,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000064751,2024-07-31 16:40:43,2024-07-31 16:50:46,BASEBALL CANDY 10X7.5GM/حلوى البيسبول,,,SAR 123.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C10P,C10P,C10P,C10P,C10P,C10P,,,,,,SAR 98.64,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000064766,2024-07-31 16:40:43,2024-07-31 16:50:46,BATIK MELON FRUIT GUM 6X40PCS/باتيك ميلون فروت غم,,,SAR 55.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C6P,C6P,C6P,C6P,C6P,C6P,,,,,,SAR 51.05,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000064781,2024-07-31 16:40:43,2024-07-31 16:50:46,BAY LAUREL LEAVES 60X30GM,,,SAR 48.40,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C60P,C60P,C60P,C60P,C60P,C60P,,,,,,SAR 44.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000064796,2024-07-31 16:40:43,2025-06-23 12:30:05,BEANS 24X400GM/فاصوليا,,,SAR 47.83,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 0.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,NON FLPN
9465000000064811,2024-07-31 16:40:43,2024-07-31 16:50:46,BELIBIS CHILI SAUSE (SACHET)20x24x9GM,,,SAR 63.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C20P,C20P,C20P,C20P,C20P,C20P,,,,,,SAR 57.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000064826,2024-07-31 16:40:43,2024-07-31 16:50:46,BIG BURGER 12X24X18GM/بيغ برغر,,,SAR 208.70,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C12P,C12P,C12P,C12P,C12P,C12P,,,,,,SAR 156.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000064841,2024-07-31 16:40:43,2025-06-23 12:30:05,BIG SHARK CANDY 6X12X30GM,,,SAR 375.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C6P,C6P,C6P,C6P,C6P,C6P,,,,,,SAR 300.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.3340,false,false,Inventory,true,true,true,
9465000000064856,2024-07-31 16:40:43,2025-07-14 15:22:55,BIG WATER GUN CANDY 12X12X1GM,,,SAR 128.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C12P,C12P,C12P,C12P,C12P,C12P,,,,,,SAR 73.09,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000064871,2024-07-31 16:40:43,2025-07-02 09:53:26,BIHUNKU ASAM PEDAS 8X5X60GM,,,SAR 46.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C8P,C8P,C8P,C8P,C8P,C8P,,,,,,SAR 38.99,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000064886,2024-07-31 16:40:43,2024-08-10 18:16:54,BIHUNKU AYAM BAWANG 8X5X60G,,,SAR 48.00,Sales,true,,,0.000,0.000,0.000,0.000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Inactive,C40P,C40P,C40P,C40P,C40P,C40P,,,,,,SAR 43.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,3.000,false,false,Inventory,true,true,true,
9465000000064901,2024-07-31 16:40:44,2024-08-10 18:18:54,BIHUNKU GORENG 8X5X60GM,,,SAR 48.00,Sales,true,,,0.000,0.000,0.000,0.000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Inactive,C40P,C40P,C40P,C40P,C40P,C40P,,,,,,SAR 35.83,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,11.000,false,false,Inventory,true,true,true,
9465000000064916,2024-07-31 16:40:44,2025-04-02 00:51:05,BIHUNKU JAPCHAE 8X5X60GM,,,SAR 58.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Inactive,C12P,C12P,C12P,C12P,C12P,C12P,,,,,,SAR 50.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,2.6000,false,false,Inventory,true,true,true,
9465000000064931,2024-07-31 16:40:44,2025-07-02 09:53:26,BIHUNKU KARI LAKSA 8X5X60GM,,,SAR 46.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C8P,C8P,C8P,C8P,C8P,C8P,,,,,,SAR 39.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000064946,2024-07-31 16:40:44,2024-08-10 17:14:49,BIHUNKU SOTO SPECIAL 8X5X60GM,,,SAR 50.00,Sales,true,,,0.000,0.000,0.000,0.000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Inactive,C40P,C40P,C40P,C40P,C40P,C40P,,,,,,SAR 43.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,5.000,false,false,Inventory,true,true,true,
9465000000064976,2024-07-31 16:40:44,2025-04-02 00:51:14,BIHUNKU SPICY KIMCHI 8X5X60GM,,,SAR 58.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Inactive,C12P,C12P,C12P,C12P,C12P,C12P,,,,,,SAR 50.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,1.6000,false,false,Inventory,true,true,true,
9465000000064991,2024-07-31 16:40:44,2024-07-31 16:50:48,BIR CAKE WITH CHOCOLATE 6X24X40G/كيك بير بالشوكولاتة,,,SAR 100.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C6P,C6P,C6P,C6P,C6P,C6P,,,,,,SAR 81.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000065006,2024-07-31 16:40:44,2024-07-31 16:50:48,BISCUIT CONE ICE CREAM 12X13gm/بسكويت مخروط آيس كريم,,,SAR 210.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C12P,C12P,C12P,C12P,C12P,C12P,,,,,,SAR 168.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000065021,2024-07-31 16:40:44,2025-06-23 12:30:05,BLACK CORN RICE (AGM) 20X500GM,,,SAR 170.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C20P,C20P,C20P,C20P,C20P,C20P,,,,,,SAR 160.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000065036,2024-07-31 16:40:45,2025-07-31 04:01:01,BLACK GLUTINOUS RICE(AGM)  20X500GM,,,SAR 184.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C20P,C20P,C20P,C20P,C20P,C20P,,,,,,SAR 160.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-0.9000,false,false,Inventory,true,true,true,
9465000000065051,2024-07-31 16:40:45,2025-06-23 12:30:05,BLACK OILVE SPAIN 5kgX2,زيتون أسود إسباني,,SAR 134.75,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 93.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,
9465000000065066,2024-07-31 16:40:45,2025-06-23 12:30:05,BLACK OLIVE SLICE AL RAKY 6X3KG,,,SAR 1.00,Sales,true,,,0,0,0,0,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 0.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,
9465000000065081,2024-07-31 16:40:45,2024-07-31 16:50:48,BLACK PEPPER 25KG,,,SAR 32.00,Sales,true,,,0,0,0,0,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 28.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,
9465000000065096,2024-07-31 16:40:45,2025-07-31 04:01:09,BLEST JASMINE RICE 8X5KG,,,SAR 180.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C8P,C8P,C8P,C8P,C8P,C8P,,,,,,SAR 156.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,30.0000,false,false,Inventory,true,true,true,
9465000000065111,2024-07-31 16:40:45,2025-07-31 04:01:01,BLOSSOM HONEY 12X250GM(S.HORSE),,,SAR 99.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C12P,C12P,C12P,C12P,C12P,C12P,,,,,,SAR 100.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-1.0000,false,false,Inventory,true,true,true,
9465000000065126,2024-07-31 16:40:45,2025-06-23 12:30:05,BLOSSOM HONEY 12X500GM(S.HORSE),,,SAR 149.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C12P,C12P,C12P,C12P,C12P,C12P,,,,,,SAR 135.02,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000065141,2024-07-31 16:40:45,2024-07-31 16:50:49,BLOSSOM HONEY 24X170GM,,,SAR 90.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C24P,C24P,C24P,C24P,C24P,C24P,,,,,,SAR 82.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000065156,2024-07-31 16:40:46,2024-07-31 16:50:49,BLUEBERRY JELLY 12X30/جيلي التوت الأزرق,,,SAR 156.52,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C12P,C12P,C12P,C12P,C12P,C12P,,,,,,SAR 0.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000065171,2024-07-31 16:40:46,2024-09-28 18:23:17,BOBBY VEAL ALM 20x900 GRM,,,SAR 290.00,Sales,true,,,0,0,0,0,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 292.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,
9465000000065186,2024-07-31 16:40:46,2024-07-31 16:50:49,BOMBA LIQUID PEARLS 6X36X23GM,,,SAR 128.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C6P,C6P,C6P,C6P,C6P,C6P,,,,,,SAR 100.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000065201,2024-07-31 16:40:46,2024-07-31 16:50:49,BONCHILLI MACARONI LEVEL 10 24X135GM,,,SAR 73.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C24P,C24P,C24P,C24P,C24P,C24P,,,,,,SAR 63.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000065216,2024-07-31 16:40:46,2024-10-09 11:52:27,BONE IN BEEF PAKISTANI 20X900 GRM عظم لحم البقر الباكستاني,,,SAR 347.00,Sales,true,,,0,0,0,0,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 330.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,
9465000000065231,2024-07-31 16:40:46,2025-07-23 16:04:11,BONY MILK 48X410GM حليب بونى,,,SAR 231.30,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C48P,C48P,C48P,C48P,C48P,C48P,,,,,,SAR 225.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-4.0000,false,false,Inventory,true,true,true,NON FLPN
9465000000065246,2024-07-31 16:40:46,2024-07-31 16:50:50,BOOM CANDY 12X48X15GM/بوم كاندي,,,SAR 165.22,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C12P,C12P,C12P,C12P,C12P,C12P,,,,,,SAR 131.98,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000000065261,2024-07-31 16:40:46,2025-03-15 11:47:09,BOOSS LIPSTICK CANDY 12X30X10GM,,,SAR 150.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,,,,Standard Rate,15.000000,ItemAmount,true,,goods,2,,,Active,C12P,C12P,C12P,C12P,C12P,C12P,,,,,,SAR 121.08,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
